Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[490]    0.0    0.00    0.00       3         jl_lob_bnd_setup [490]
                0.00    0.00      63/23696       gll_lag_06 [313]
                0.00    0.00       3/9           jl_gll_lag_size [470]
                0.00    0.00       3/9           jl_gll_lag_setup [469]
                0.00    0.00       3/3           jl_lobatto_quad [491]
-----------------------------------------------
                0.00    0.00       3/3           jl_lob_bnd_setup [490]
[491]    0.0    0.00    0.00       3         jl_lobatto_quad [491]
                0.00    0.00       9/9           legendre [473]
                0.00    0.00       3/15          jl_lobatto_nodes [451]
-----------------------------------------------
                0.00    0.00       3/3           auto_setup [92]
[492]    0.0    0.00    0.00       3         pw_free [492]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.00    0.00       2/3           geom_reset_ [109]
[493]    0.0    0.00    0.00       3         updmsys_ [493]
-----------------------------------------------
                0.00    0.00       1/2           interp_u_for_adv_ [15]
                0.00    0.00       1/2           iniproc_ [523]
[494]    0.0    0.00    0.00       2         crystal_setup_ [494]
                0.00    0.00       6/6           jl_fail [480]
-----------------------------------------------
                0.00    0.00       1/2           hsmg_setup_ [82]
                0.00    0.00       1/2           h1mg_setup_ [72]
[495]    0.0    0.00    0.00       2         hsmg_setup_intp_ [495]
                0.00    0.00       8/8           hsmg_setup_intpm_ [477]
                0.00    0.00       8/334         transpose_ [383]
-----------------------------------------------
                0.00    0.00       1/2           h1mg_setup_ [72]
                0.00    0.00       1/2           set_overlap_ [63]
[496]    0.0    0.00    0.00       2         hsmg_setup_solve_ [496]
-----------------------------------------------
                0.00    0.00       2/2           jl_crs_setup [147]
[497]    0.0    0.00    0.00       2         jl_sparse_cholesky_factor [497]
                0.00    0.00       9/9           jl_sortv_ui [471]
                0.00    0.00       3/3           jl_findpts_el_eval_2 [488]
-----------------------------------------------
                0.00    0.00       2/2           nek_solve_ [1]
[498]    0.0    0.00    0.00       2         nek_comm_settings_ [498]
-----------------------------------------------
                0.00    0.00       2/2           setics_ [145]
[499]    0.0    0.00    0.00       2         nekuic_ [499]
                0.00    0.00   27648/27648       nekasgn_ [311]
                0.00    0.00   27648/27648       useric_ [312]
-----------------------------------------------
                0.00    0.00       2/2           nek_init_ [56]
[500]    0.0    0.00    0.00       2         opcount_ [500]
-----------------------------------------------
                0.00    0.00       1/1           startx1_ [215]
[501]    0.0    0.00    0.00       1         add2s2_ [501]
-----------------------------------------------
                0.00    0.00       1/1           get_vert_map_ [253]
[502]    0.0    0.00    0.00       1         assign_gllnid_ [502]
                0.00    0.00       1/1           log2_ [532]
                0.00    0.00       1/1           ivlmax_ [528]
-----------------------------------------------
                0.00    0.00       1/1           stokes_particles_ [9]
[503]    0.0    0.00    0.00       1         baryweights_ [503]
                0.00    0.00       4/31          rone_ [433]
                0.00    0.00       3/27          zwgll_ [444]
-----------------------------------------------
                0.00    0.00       1/1           setup_topo_ [136]
[504]    0.0    0.00    0.00       1         chkaxcb_ [504]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[505]    0.0    0.00    0.00       1         cmt_set_fc_ptr_ [505]
                0.00    0.00       1/588         dsset_ [373]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[506]    0.0    0.00    0.00       1         cmt_switch_ [506]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[507]    0.0    0.00    0.00       1         dg_setup_ [507]
-----------------------------------------------
                0.00    0.00       1/1           dlamc2_ [509]
[508]    0.0    0.00    0.00       1         dlamc1_ [508]
                0.00    0.00     221/19497       dlamc3_ [314]
-----------------------------------------------
                0.00    0.00       1/1           dlamch_ [333]
[509]    0.0    0.00    0.00       1         dlamc2_ [509]
                0.00    0.00    1035/19497       dlamc3_ [314]
                0.00    0.00       4/4           dlamc4_ [484]
                0.00    0.00       1/1           dlamc1_ [508]
                0.00    0.00       1/1           dlamc5_ [510]
-----------------------------------------------
                0.00    0.00       1/1           dlamc2_ [509]
[510]    0.0    0.00    0.00       1         dlamc5_ [510]
                0.00    0.00    1077/19497       dlamc3_ [314]
-----------------------------------------------
                0.00    0.00       1/1           load_semhat_weighted_ [225]
[511]    0.0    0.00    0.00       1         do_semhat_weight_ [511]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[512]    0.0    0.00    0.00       1         echopar_ [512]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[513]    0.0    0.00    0.00       1         estrat_ [513]
-----------------------------------------------
                0.00    0.00       1/1           exitt_ [928]
[514]    0.0    0.00    0.00       1         flush_io_ [514]
-----------------------------------------------
                0.00    0.00       1/1           setvar_ [223]
[515]    0.0    0.00    0.00       1         full_restart_ [515]
-----------------------------------------------
                0.00    0.00       1/1           set_overlap_ [63]
[516]    0.0    0.00    0.00       1         gen_fast_spacing_ [516]
-----------------------------------------------
                0.00    0.00       1/1           gengeom_ [97]
[517]    0.0    0.00    0.00       1         gencoor_ [517]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[518]    0.0    0.00    0.00       1         h1mg_setup_mg_nx_ [518]
-----------------------------------------------
                0.00    0.00       1/1           hsmg_setup_ [82]
[519]    0.0    0.00    0.00       1         hsmg_setup_mg_nx_ [519]
